"SampleID","GW654.0.1.7.13.02","FW303.11.2.20.13.02","GW800.12.12.12.02","GW683.53.2.18.13.02","GW533.48.11.28.12.02","GW750.28.12.12.12.02","GW220.50.12.12.12.02","GW151.12.12.12.02","GW084.56.11.28.12.02","GW921.86.1.28.13.02","GW066.71.2.20.13.02","GW773.35.2.4.13.02","GW714.34.2.12.13.02","GW271.66.2.18.13.02","GW715.65.2.12.13.02","GW782.72.2.18.13.02","GW621.21.12.17.12.02","GW775.88.1.29.13.02","GW314.97.2.19.13.02","GW198.41.2.11.13.02","GW763.23.1.22.13.02","GW056.87.1.8.13.02","GW761.29.1.28.13.02","GW089.62.1.7.13.02","GW685.6.1.8.13.02","GW765.77.1.11.13.02","GW737.12.12.12.02","GW057.10.1.8.13.02","GW223.39.1.8.13.02","GW60.1A.60.2.4.13.02","GW283.43.1.29.13.02","GW098.57.1.22.13.02","GW148.12.17.12.02","GW694.33.12.3.12.02","GW162.37.2.19.13.02","GW086.25.12.3.12.02","GW736.14.12.3.12.02","GW531.83.11.28.12.02","FW301.81.2.20.13.02","GW803.31.1.23.13.02","GW384.12.17.12.02","GW199.42.1.28.13.02","GW704.5.12.17.12.02","GW764.23.1.11.13.02","GW085.58.12.3.12.02","GW641.30.1.23.13.02","GW929.2.11.13.02","GW706.96.12.17.12.02","GW636.32.1.28.13.02","GW115.2.11.26.12.02","GW107.91.12.11.12.02","GW350.74.2.12.13.02","GW190.22.12.11.12.02","GW127.16.11.26.12.02","FW511.61.11.26.12.02","GW804.13.2.11.13.02","GW363.94.1.22.13.02","GW345.51.11.27.12.02","GW658.63.1.23.13.02","GW385.80.2.18.13.02","GW705.9.2.21.13.02","GW639.90.1.23.13.02","DP16D.67.11.27.12.02","GW228.12.2.4.13.02","GW755.69.1.8.13.02","GW122.78.11.14.12.02","FW233.17.2.99.11.28.12.02","GW779.8.2.18.13.02","GW631.98.12.11.12.02","FW215.84.11.27..12.02","TPB16.81.11.28.12.02","GW105.12.11.12.02","GW925.68.1.28.13.02","FW602.2.26.2.11.28.12.02","FW510.26.11.26.12.02","GW123.93.11.14.12.02","GW125.85.2.20.13.02","GW537.24.11.26.12.02","FW109.40.92.11.14.12.02","GW101.11.13.12.02","FW603.55.12.3.12.02","FW410.28.46.11.13.12.02","FW021.46.11.27.12.02","GW346.47.11.27.12.02","PTMW02.4.12.11.12.02","FW106.11.13.12.02","GW526.15.11.27.12.02","GW754.40.1.7.13.02","FW104.67.11.14.12.02","GW246.1.11.26.12.02","GW247.7.11.14.12.02"
"GW654.0.1.7.13.02",0,0.785277777777778,0.848518518518519,0.643240740740741,0.872407407407407,0.903148148148148,0.848981481481481,0.821296296296296,0.935833333333333,0.84962962962963,0.924907407407407,0.825462962962963,0.877685185185185,0.787314814814815,0.762962962962963,0.689537037037037,0.81962962962963,0.982777777777778,0.883703703703704,0.746944444444444,0.958888888888889,0.633888888888889,0.759166666666667,0.795925925925926,0.866388888888889,0.944722222222222,0.805185185185185,0.778425925925926,0.812314814814815,0.927407407407407,0.870740740740741,0.817037037037037,0.820555555555556,0.973333333333333,0.897592592592593,0.938981481481482,0.838981481481481,0.896018518518519,0.916388888888889,0.954722222222222,0.879907407407407,0.812314814814815,0.808518518518519,0.906018518518519,0.875555555555556,0.844814814814815,0.792962962962963,0.791574074074074,0.908333333333333,0.944351851851852,0.771851851851852,0.754537037037037,0.828425925925926,0.881481481481482,0.93287037037037,0.812962962962963,0.794537037037037,0.97787037037037,0.99212962962963,0.824722222222222,0.980925925925926,0.9575,0.963518518518519,0.928518518518519,0.89037037037037,0.916111111111111,0.956018518518518,0.945555555555556,0.909537037037037,0.956481481481481,0.947592592592593,0.881944444444444,0.947777777777778,0.975185185185185,0.98287037037037,0.993518518518518,0.989444444444444,0.940833333333333,0.904074074074074,0.950185185185185,0.942222222222222,0.882685185185185,0.995277777777778,0.941851851851852,0.823611111111111,0.945740740740741,0.954074074074074,0.846296296296296,0.97037037037037,0.922222222222222,0.968333333333333
"FW303.11.2.20.13.02",0.785277777777778,0,0.71962962962963,0.715,0.814259259259259,0.890740740740741,0.807777777777778,0.851111111111111,0.843981481481481,0.818055555555556,0.828518518518519,0.811388888888889,0.886481481481482,0.749537037037037,0.734814814814815,0.765,0.728240740740741,0.981759259259259,0.87212962962963,0.701388888888889,0.966388888888889,0.734166666666667,0.773425925925926,0.828055555555556,0.859074074074074,0.952685185185185,0.803888888888889,0.722037037037037,0.803888888888889,0.917407407407407,0.853240740740741,0.814074074074074,0.863611111111111,0.955092592592593,0.913240740740741,0.870833333333333,0.867962962962963,0.894537037037037,0.653611111111111,0.922037037037037,0.880648148148148,0.854074074074074,0.798981481481482,0.90537037037037,0.826388888888889,0.8,0.73037037037037,0.771944444444444,0.895185185185185,0.936111111111111,0.828240740740741,0.758333333333333,0.857685185185185,0.857222222222222,0.92787037037037,0.839259259259259,0.801018518518518,0.922407407407407,0.978518518518519,0.907962962962963,0.963888888888889,0.961203703703704,0.950648148148148,0.930277777777778,0.873703703703704,0.914907407407407,0.946018518518518,0.96037037037037,0.925925925925926,0.925092592592593,0.921851851851852,0.848425925925926,0.94,0.945555555555556,0.987037037037037,0.989444444444444,0.980277777777778,0.933611111111111,0.90787037037037,0.954259259259259,0.943703703703704,0.923148148148148,0.985462962962963,0.933333333333333,0.876018518518519,0.935277777777778,0.964259259259259,0.747407407407407,0.96712962962963,0.873333333333333,0.971018518518519
"GW800.12.12.12.02",0.848518518518519,0.71962962962963,0,0.816944444444444,0.801111111111111,0.884814814814815,0.825740740740741,0.833055555555556,0.898888888888889,0.826111111111111,0.889537037037037,0.795555555555556,0.913611111111111,0.833796296296296,0.748703703703704,0.791388888888889,0.646574074074074,0.982037037037037,0.883611111111111,0.760092592592593,0.974537037037037,0.752407407407407,0.830833333333333,0.878055555555556,0.839814814814815,0.959444444444444,0.717222222222222,0.662222222222222,0.761203703703704,0.928055555555556,0.818148148148148,0.860277777777778,0.775833333333333,0.974259259259259,0.937314814814815,0.885833333333333,0.819814814814815,0.928333333333333,0.769351851851852,0.945462962962963,0.825092592592593,0.915092592592593,0.697592592592593,0.911944444444444,0.845925925925926,0.814444444444444,0.824537037037037,0.737777777777778,0.917037037037037,0.936574074074074,0.762222222222222,0.840648148148148,0.786944444444444,0.899814814814815,0.939444444444444,0.898240740740741,0.807222222222222,0.955833333333333,0.991481481481482,0.930092592592593,0.983148148148148,0.964814814814815,0.952685185185185,0.94,0.897314814814815,0.923240740740741,0.938888888888889,0.959537037037037,0.902222222222222,0.921574074074074,0.924351851851852,0.827592592592593,0.937407407407407,0.945833333333333,0.980648148148148,0.991944444444444,0.981481481481482,0.935,0.856111111111111,0.961203703703704,0.936666666666667,0.930740740740741,0.993796296296296,0.925555555555556,0.825185185185185,0.933888888888889,0.959444444444444,0.683425925925926,0.976944444444444,0.916203703703704,0.968240740740741
"GW683.53.2.18.13.02",0.643240740740741,0.715,0.816944444444444,0,0.815925925925926,0.912314814814815,0.887037037037037,0.863518518518518,0.947037037037037,0.849259259259259,0.906851851851852,0.77212962962963,0.911296296296296,0.647222222222222,0.689074074074074,0.638055555555556,0.819166666666667,0.980277777777778,0.885092592592593,0.510185185185185,0.971759259259259,0.685,0.686851851851852,0.862407407407407,0.879537037037037,0.955555555555556,0.790185185185185,0.818611111111111,0.781944444444444,0.956666666666667,0.870277777777778,0.715277777777778,0.868518518518518,0.981666666666667,0.901851851851852,0.954074074074074,0.823981481481482,0.882962962962963,0.90787037037037,0.942685185185185,0.886018518518519,0.864074074074074,0.793333333333333,0.91,0.900740740740741,0.746759259259259,0.622407407407407,0.782962962962963,0.922037037037037,0.963703703703704,0.77,0.579351851851852,0.84,0.8675,0.949722222222222,0.666296296296296,0.715555555555556,0.982314814814815,0.994907407407407,0.833611111111111,0.979166666666667,0.974351851851852,0.984166666666667,0.944074074074074,0.895648148148148,0.956481481481481,0.982962962962963,0.958703703703704,0.919074074074074,0.976851851851852,0.973611111111111,0.913796296296296,0.949351851851852,0.980277777777778,0.988796296296296,0.991388888888889,0.989444444444444,0.972037037037037,0.909166666666667,0.984722222222222,0.977314814814815,0.910925925925926,0.994166666666667,0.9725,0.884351851851852,0.975462962962963,0.967962962962963,0.833055555555556,0.971018518518519,0.928240740740741,0.975
"GW533.48.11.28.12.02",0.872407407407407,0.814259259259259,0.801111111111111,0.815925925925926,0,0.855925925925926,0.845,0.86037037037037,0.881759259259259,0.874814814814815,0.934074074074074,0.834074074074074,0.933333333333333,0.863333333333333,0.83462962962963,0.858240740740741,0.8775,0.985925925925926,0.916018518518519,0.838611111111111,0.978148148148148,0.793518518518519,0.807962962962963,0.859814814814815,0.919166666666667,0.974259259259259,0.788055555555556,0.853240740740741,0.83,0.960925925925926,0.892592592592593,0.871481481481482,0.835833333333333,0.968333333333333,0.956203703703704,0.854814814814815,0.817962962962963,0.843055555555556,0.901851851851852,0.948240740740741,0.911203703703704,0.909814814814815,0.829351851851852,0.90537037037037,0.84712962962963,0.821851851851852,0.827777777777778,0.833888888888889,0.917037037037037,0.936851851851852,0.809074074074074,0.854907407407407,0.845092592592593,0.789166666666667,0.925462962962963,0.902037037037037,0.842037037037037,0.956018518518518,0.996759259259259,0.933796296296296,0.982777777777778,0.962314814814815,0.973240740740741,0.958240740740741,0.910740740740741,0.940092592592593,0.968148148148148,0.96962962962963,0.948796296296296,0.943240740740741,0.961851851851852,0.904259259259259,0.951296296296296,0.950092592592593,0.971111111111111,0.992314814814815,0.984722222222222,0.958981481481481,0.933888888888889,0.971574074074074,0.955277777777778,0.943981481481482,0.996296296296296,0.954259259259259,0.911203703703704,0.962037037037037,0.922314814814815,0.864074074074074,0.971759259259259,0.930185185185185,0.974259259259259
"GW750.28.12.12.12.02",0.903148148148148,0.890740740740741,0.884814814814815,0.912314814814815,0.855925925925926,0,0.719259259259259,0.601111111111111,0.941851851851852,0.888240740740741,0.932592592592593,0.823518518518519,0.939814814814815,0.871018518518519,0.857962962962963,0.908425925925926,0.904351851851852,0.988333333333333,0.943240740740741,0.928611111111111,0.963425925925926,0.867777777777778,0.859907407407407,0.925925925925926,0.926851851851852,0.921111111111111,0.822962962962963,0.894537037037037,0.783055555555556,0.937592592592593,0.873703703703704,0.89787037037037,0.755648148148148,0.97462962962963,0.952037037037037,0.898888888888889,0.831666666666667,0.964166666666667,0.942592592592593,0.958333333333333,0.802777777777778,0.930462962962963,0.877592592592593,0.939907407407407,0.792685185185185,0.867962962962963,0.881111111111111,0.828611111111111,0.948981481481482,0.920648148148148,0.8325,0.879351851851852,0.893240740740741,0.822777777777778,0.933333333333333,0.936203703703704,0.891388888888889,0.972037037037037,0.98962962962963,0.963796296296296,0.989814814814815,0.983240740740741,0.892037037037037,0.937962962962963,0.916481481481481,0.906851851851852,0.924444444444444,0.982777777777778,0.963518518518519,0.913055555555556,0.92212962962963,0.773148148148148,0.971018518518519,0.951759259259259,0.971666666666667,0.993148148148148,0.981111111111111,0.810462962962963,0.937407407407407,0.892222222222222,0.802222222222222,0.91712962962963,0.971851851851852,0.808425925925926,0.785462962962963,0.805462962962963,0.973148148148148,0.907222222222222,0.966296296296296,0.947222222222222,0.957962962962963
"GW220.50.12.12.12.02",0.848981481481481,0.807777777777778,0.825740740740741,0.887037037037037,0.845,0.719259259259259,0,0.721944444444444,0.906296296296296,0.864907407407407,0.888055555555556,0.871666666666667,0.901296296296296,0.888148148148148,0.871666666666667,0.861851851851852,0.794166666666667,0.98537037037037,0.895462962962963,0.885277777777778,0.971203703703704,0.827222222222222,0.878148148148148,0.829444444444444,0.857592592592593,0.968055555555556,0.815462962962963,0.847592592592593,0.837685185185185,0.910462962962963,0.89462962962963,0.876111111111111,0.813518518518519,0.951944444444444,0.937777777777778,0.855833333333333,0.870185185185185,0.916296296296296,0.896574074074074,0.955925925925926,0.815462962962963,0.851388888888889,0.833981481481481,0.921018518518519,0.781944444444444,0.900740740740741,0.878611111111111,0.773240740740741,0.905,0.946296296296296,0.834814814814815,0.902407407407407,0.875,0.80287037037037,0.908703703703704,0.918611111111111,0.873888888888889,0.948796296296296,0.99212962962963,0.931296296296296,0.974166666666667,0.973425925925926,0.923240740740741,0.909259259259259,0.86712962962963,0.902314814814815,0.933240740740741,0.968888888888889,0.94462962962963,0.897592592592593,0.906296296296296,0.748703703703704,0.94962962962963,0.933333333333333,0.968055555555556,0.991851851851852,0.976574074074074,0.935185185185185,0.864074074074074,0.956203703703704,0.935555555555556,0.910648148148148,0.95037037037037,0.933055555555556,0.776759259259259,0.935092592592593,0.956111111111111,0.868888888888889,0.943518518518519,0.928518518518519,0.960277777777778
"GW151.12.12.12.02",0.821296296296296,0.851111111111111,0.833055555555556,0.863518518518518,0.86037037037037,0.601111111111111,0.721944444444444,0,0.93037037037037,0.837314814814815,0.943148148148148,0.826296296296296,0.924351851851852,0.85962962962963,0.848240740740741,0.868055555555556,0.832314814814815,0.984351851851852,0.923796296296296,0.885925925925926,0.973611111111111,0.839814814814815,0.840648148148148,0.903888888888889,0.90212962962963,0.965925925925926,0.789814814814815,0.86712962962963,0.78287037037037,0.95212962962963,0.876388888888889,0.865462962962963,0.645185185185185,0.982592592592593,0.941203703703704,0.867222222222222,0.802037037037037,0.94712962962963,0.921851851851852,0.946759259259259,0.756759259259259,0.944537037037037,0.826574074074074,0.916203703703704,0.716851851851852,0.84462962962963,0.858518518518519,0.798333333333333,0.925277777777778,0.949074074074074,0.776759259259259,0.8775,0.863703703703704,0.898518518518518,0.879074074074074,0.905092592592593,0.846018518518519,0.977407407407407,0.99537037037037,0.938425925925926,0.987962962962963,0.979259259259259,0.9425,0.927592592592593,0.895648148148148,0.91,0.957592592592593,0.974907407407407,0.941388888888889,0.9275,0.949537037037037,0.682314814814815,0.953981481481481,0.926388888888889,0.9225,0.99462962962963,0.985740740740741,0.940925925925926,0.852685185185185,0.941296296296296,0.943148148148148,0.893240740740741,0.943055555555556,0.941851851851852,0.482407407407407,0.949074074074074,0.967037037037037,0.859351851851852,0.937962962962963,0.917407407407407,0.96037037037037
"GW084.56.11.28.12.02",0.935833333333333,0.843981481481481,0.898888888888889,0.947037037037037,0.881759259259259,0.941851851851852,0.906296296296296,0.93037037037037,0,0.896296296296296,0.965462962962963,0.908148148148148,0.930462962962963,0.910277777777778,0.92462962962963,0.918425925925926,0.913148148148148,0.989074074074074,0.898888888888889,0.919074074074074,0.973425925925926,0.885555555555556,0.931388888888889,0.894259259259259,0.927592592592593,0.986388888888889,0.884259259259259,0.889814814814815,0.886574074074074,0.914259259259259,0.91787037037037,0.927685185185185,0.918796296296296,0.970462962962963,0.964074074074074,0.9075,0.915092592592593,0.943240740740741,0.945925925925926,0.957037037037037,0.941666666666667,0.948888888888889,0.916296296296296,0.910092592592593,0.887222222222222,0.946296296296296,0.94037037037037,0.91962962962963,0.941574074074074,0.906666666666667,0.911944444444444,0.899722222222222,0.917314814814815,0.936481481481481,0.957222222222222,0.959907407407407,0.93462962962963,0.967685185185185,0.988240740740741,0.966296296296296,0.982407407407407,0.973518518518519,0.941851851851852,0.967222222222222,0.889722222222222,0.899722222222222,0.933518518518519,0.970833333333333,0.961944444444444,0.887685185185185,0.919074074074074,0.931574074074074,0.96,0.946851851851852,0.988518518518518,0.994074074074074,0.987685185185185,0.945555555555556,0.965092592592593,0.944351851851852,0.943796296296296,0.973518518518519,0.995648148148148,0.946111111111111,0.955185185185185,0.951481481481481,0.965648148148148,0.918333333333333,0.947962962962963,0.972685185185185,0.980833333333333
"GW921.86.1.28.13.02",0.84962962962963,0.818055555555556,0.826111111111111,0.849259259259259,0.874814814814815,0.888240740740741,0.864907407407407,0.837314814814815,0.896296296296296,0,0.928055555555556,0.768055555555556,0.868611111111111,0.852685185185185,0.790833333333333,0.795740740740741,0.849166666666667,0.97712962962963,0.866481481481482,0.859074074074074,0.960092592592593,0.805,0.870925925925926,0.856666666666667,0.886388888888889,0.95037037037037,0.848888888888889,0.809537037037037,0.765277777777778,0.862685185185185,0.7825,0.868611111111111,0.864351851851852,0.971018518518519,0.882592592592593,0.894814814814815,0.878888888888889,0.936944444444444,0.89712962962963,0.814259259259259,0.878240740740741,0.926666666666667,0.833148148148148,0.894722222222222,0.869351851851852,0.878611111111111,0.868981481481481,0.819444444444444,0.782407407407407,0.92212962962963,0.852037037037037,0.855462962962963,0.866203703703704,0.893425925925926,0.929537037037037,0.852037037037037,0.814814814814815,0.957037037037037,0.87462962962963,0.881018518518519,0.971018518518519,0.853148148148148,0.918148148148148,0.893796296296296,0.861388888888889,0.8875,0.923148148148148,0.925277777777778,0.939537037037037,0.89537037037037,0.910092592592593,0.886944444444444,0.726759259259259,0.923981481481482,0.9675,0.981111111111111,0.973240740740741,0.911666666666667,0.919722222222222,0.93037037037037,0.912777777777778,0.939166666666667,0.988148148148148,0.902222222222222,0.889814814814815,0.917222222222222,0.947592592592593,0.816851851851852,0.967777777777778,0.927407407407407,0.964537037037037
