"SampleID","GW654.0.1.7.13.02","FW303.11.2.20.13.02","GW800.12.12.12.02","GW683.53.2.18.13.02","GW533.48.11.28.12.02","GW750.28.12.12.12.02","GW220.50.12.12.12.02","GW151.12.12.12.02","GW084.56.11.28.12.02","GW921.86.1.28.13.02","GW066.71.2.20.13.02","GW773.35.2.4.13.02","GW714.34.2.12.13.02","GW271.66.2.18.13.02","GW715.65.2.12.13.02","GW782.72.2.18.13.02","GW621.21.12.17.12.02","GW775.88.1.29.13.02","GW314.97.2.19.13.02","GW198.41.2.11.13.02","GW763.23.1.22.13.02","GW056.87.1.8.13.02","GW761.29.1.28.13.02","GW089.62.1.7.13.02","GW685.6.1.8.13.02","GW765.77.1.11.13.02","GW737.12.12.12.02","GW057.10.1.8.13.02","GW223.39.1.8.13.02","GW60.1A.60.2.4.13.02","GW283.43.1.29.13.02","GW098.57.1.22.13.02","GW148.12.17.12.02","GW694.33.12.3.12.02","GW162.37.2.19.13.02","GW086.25.12.3.12.02","GW736.14.12.3.12.02","GW531.83.11.28.12.02","FW301.81.2.20.13.02","GW803.31.1.23.13.02","GW384.12.17.12.02","GW199.42.1.28.13.02","GW704.5.12.17.12.02","GW764.23.1.11.13.02","GW085.58.12.3.12.02","GW641.30.1.23.13.02","GW929.2.11.13.02","GW706.96.12.17.12.02","GW636.32.1.28.13.02","GW115.2.11.26.12.02","GW107.91.12.11.12.02","GW350.74.2.12.13.02","GW190.22.12.11.12.02","GW127.16.11.26.12.02","FW511.61.11.26.12.02","GW804.13.2.11.13.02","GW363.94.1.22.13.02","GW345.51.11.27.12.02","GW658.63.1.23.13.02","GW385.80.2.18.13.02","GW705.9.2.21.13.02","GW639.90.1.23.13.02","DP16D.67.11.27.12.02","GW228.12.2.4.13.02","GW755.69.1.8.13.02","GW122.78.11.14.12.02","FW233.17.2.99.11.28.12.02","GW779.8.2.18.13.02","GW631.98.12.11.12.02","FW215.84.11.27..12.02","TPB16.81.11.28.12.02","GW105.12.11.12.02","GW925.68.1.28.13.02","FW602.2.26.2.11.28.12.02","FW510.26.11.26.12.02","GW123.93.11.14.12.02","GW125.85.2.20.13.02","GW537.24.11.26.12.02","FW109.40.92.11.14.12.02","GW101.11.13.12.02","FW603.55.12.3.12.02","FW410.28.46.11.13.12.02","FW021.46.11.27.12.02","GW346.47.11.27.12.02","PTMW02.4.12.11.12.02","FW106.11.13.12.02","GW526.15.11.27.12.02","GW754.40.1.7.13.02","FW104.67.11.14.12.02","GW246.1.11.26.12.02","GW247.7.11.14.12.02"
"GW654.0.1.7.13.02",0,0.0437465212962963,0.0503123629629629,0.0170280324074074,0.0515353694444445,0.05103595,0.0504843361111111,0.0380015444444444,0.0655922990740741,0.0544242125,0.0598505800925926,0.0304210689814815,0.0757372842592593,0.0353857486111111,0.027591975462963,0.030725762962963,0.0443581425925926,0.142246649537037,0.0589102541666666,0.0288096111111111,0.0496313115740741,0.0203800648148148,0.0197731898148148,0.0296425953703704,0.0511333009259259,0.11559344212963,0.0426206087962963,0.0395558888888889,0.0356352337962963,0.0637177333333334,0.0531634472222222,0.0480876740740741,0.0410568555555555,0.114752568981482,0.0829257898148148,0.0595081666666667,0.0387510856481481,0.0347761689814815,0.0593527467592593,0.0729850939814815,0.0563626662037037,0.028071874537037,0.0227123402777778,0.0897082601851852,0.0485126236111112,0.0402714356481482,0.0382885768518519,0.0466717074074074,0.0497955305555556,0.0438445861111111,0.0286439356481482,0.032012325462963,0.0296179652777778,0.0524876324074075,0.0648453574074075,0.0299013805555556,0.0346459958333333,0.114706313425926,0.144898475925926,0.0478692722222222,0.13447654537037,0.0516200550925926,0.119154225462963,0.052551075,0.0445409194444445,0.0702915263888889,0.075637699537037,0.035468475,0.0698883819444445,0.0812891430555555,0.101988434722222,0.0613784148148149,0.137704515740741,0.0766587268518519,0.0689987986111111,0.122549149537037,0.124187772222222,0.0858952495370371,0.0490433541666667,0.0701844356481482,0.0873413976851852,0.210139181944444,0.204779921296296,0.0842733837962963,0.0402101689814815,0.0906089203703703,0.0629669324074075,0.0538269694444446,0.106773649537037,0.0958336032407407,0.04846215
"FW303.11.2.20.13.02",0.0437465212962963,0,0.0299551092592592,0.0330814393518519,0.0408875740740741,0.0722744393518518,0.0510560976851852,0.0611271310185186,0.0504769902777777,0.0548309990740742,0.0691212430555556,0.0539541222222222,0.109026278703704,0.0614932472222222,0.0372431,0.041833925462963,0.0337088611111111,0.198422581481482,0.048163075,0.0271183407407407,0.0862992722222222,0.0375514634259259,0.0389084787037037,0.0457162435185185,0.0937475263888889,0.132767381944445,0.0475954291666668,0.0301290805555555,0.0433790328703704,0.0862756888888891,0.0566707231481481,0.0835957430555555,0.0548783310185185,0.209249556018519,0.122096131481481,0.0403409393518518,0.0504894847222222,0.0521554898148149,0.0204417171296296,0.0835648097222222,0.0827629069444445,0.0533162865740741,0.0409599152777778,0.0689961837962963,0.0456843444444444,0.0510907064814816,0.0345668833333333,0.0483378861111111,0.0813761449074074,0.0713306578703704,0.0594649259259259,0.0737478023148148,0.0479116351851852,0.0727091564814815,0.0844743180555557,0.0784528319444446,0.0624745097222223,0.0797345680555557,0.155253097685185,0.081639188425926,0.190818280092593,0.0732185416666668,0.0959561060185186,0.0825731166666668,0.0722546175925926,0.0582372685185186,0.0788779189814814,0.0809430361111112,0.0952804143518517,0.072563837037037,0.0832833847222223,0.0472570245370371,0.14611640462963,0.0680767976851853,0.105847035648148,0.149791846759259,0.142108176851852,0.102326397222222,0.098358838425926,0.0929397203703703,0.107721027777778,0.102888789351852,0.155083394907407,0.0955618064814816,0.0916458893518518,0.106825298611111,0.121727323148148,0.0336623967592593,0.138391676851852,0.0620199532407409,0.0867218930555555
"GW800.12.12.12.02",0.0503123629629629,0.0299551092592592,0,0.0525946069444444,0.0370923337962963,0.0664137250000001,0.044007975462963,0.0602626791666667,0.0754554597222222,0.0564041430555555,0.0491428430555556,0.0567319597222223,0.084417748611111,0.083088288888889,0.0328598009259259,0.0486436722222222,0.0263423912037037,0.144903593981482,0.0580053125,0.030980937037037,0.103998346296297,0.0355314074074074,0.042921288425926,0.0535447689814816,0.0642698208333333,0.116741474074074,0.0370004523148148,0.0237042800925926,0.0339806652777778,0.0704360337962963,0.0435982513888889,0.0786572773148149,0.053238325,0.136460981481481,0.115873120833333,0.0941305384259259,0.0490995208333333,0.0528300300925926,0.0301759162037037,0.0891746037037038,0.0895178949074074,0.0463469541666667,0.0358926689814815,0.101714228240741,0.0490517324074074,0.0657933305555554,0.0470445208333333,0.0428940662037037,0.0892593828703704,0.0824073657407408,0.0558745347222222,0.0551681351851852,0.0459084055555556,0.0601045708333333,0.101881736574074,0.090627440277778,0.0780676027777777,0.0438066828703704,0.132767789814815,0.0821480087962962,0.109695202777778,0.0869093180555557,0.0708765166666668,0.0935835074074074,0.0779437875,0.0570807000000001,0.0605855578703704,0.0917806467592593,0.0835789504629629,0.0546458430555556,0.0780985097222222,0.0427126564814815,0.165679031481481,0.0637207421296297,0.14160734212963,0.154388153240741,0.142627130555555,0.0702460291666667,0.104784315740741,0.0702045671296295,0.072184550462963,0.161103096296296,0.196403173148148,0.0631353958333335,0.102401486111111,0.0726924689814815,0.0967933712962965,0.0267614796296297,0.163740541203704,0.0768785643518519,0.093455771759259
"GW683.53.2.18.13.02",0.0170280324074074,0.0330814393518519,0.0525946069444444,0,0.0422701930555555,0.0699766263888889,0.0596224601851852,0.0593581564814815,0.100789895833333,0.0516672902777778,0.0723446652777777,0.0311234055555555,0.0366532555555555,0.0432628296296297,0.0254398666666667,0.0235684981481481,0.0432703666666667,0.0455136680555555,0.0517248324074074,0.0203775240740741,0.0739937958333334,0.0288295333333333,0.0192473541666666,0.0394028296296297,0.0279237944444444,0.13494456712963,0.0541948953703704,0.0416814629629629,0.0438714606481482,0.0603527263888889,0.0658734615740741,0.0571229958333333,0.0579025416666667,0.0581424787037038,0.0891950652777777,0.0640696092592593,0.0516476949074074,0.0551069379629629,0.045787950462963,0.0651566185185185,0.0696849689814815,0.0285129087962963,0.046132499537037,0.0484523824074074,0.046133212962963,0.0267973166666667,0.020034162037037,0.0489108453703703,0.0459409185185185,0.0834264351851853,0.0382437171296296,0.0522087625,0.0447616226851852,0.0705024893518518,0.0867285240740741,0.0259702666666666,0.0357037476851852,0.125440061574074,0.1550072875,0.0522985125,0.156570020833333,0.0472301578703704,0.12681984537037,0.0441108527777777,0.0654353550925926,0.0710402393518518,0.0952463541666666,0.0403870467592592,0.0639153842592592,0.0944163935185185,0.107209685648148,0.0802643634259258,0.10098135462963,0.0744809263888888,0.0852530134259259,0.12740309212963,0.0990841578703704,0.109157498611111,0.0716682416666666,0.120354046759259,0.121713496759259,0.100655960648148,0.155599678703704,0.110777300462963,0.0518579634259259,0.117227990277778,0.108110219444445,0.0481443921296297,0.124686240740741,0.0791259337962964,0.0548290203703704
"GW533.48.11.28.12.02",0.0515353694444445,0.0408875740740741,0.0370923337962963,0.0422701930555555,0,0.073067074537037,0.0498574342592593,0.0570124930555556,0.0709281912037037,0.0580464856481482,0.069531099074074,0.0580932805555555,0.0872414731481481,0.0867350287037037,0.0424655180555555,0.0483845953703704,0.049265937962963,0.241513187962963,0.0616274157407408,0.0423389365740741,0.102326859259259,0.0447426782407407,0.0389346282407407,0.0452576486111112,0.067662174074074,0.136140726388889,0.0427231106481482,0.0458353550925926,0.053484199537037,0.0939727796296297,0.0748363236111112,0.0961394583333334,0.052898200462963,0.147399722685185,0.172922098611111,0.0348113550925926,0.0437821425925926,0.0331452736111111,0.0572147060185186,0.0835224023148147,0.0800604231481481,0.0629824916666667,0.0436559662037037,0.0990707296296297,0.0489527375,0.0476872421296296,0.0420035421296297,0.0613636694444445,0.0836912435185186,0.102537385648148,0.0459296208333333,0.0818904560185185,0.0534859018518518,0.0617046250000001,0.0969186629629629,0.0840362328703703,0.0615831564814814,0.0416931796296296,0.189976158333334,0.0665563106481481,0.190973202777778,0.0707405319444445,0.109607575462963,0.0886410513888888,0.117596359259259,0.0640690976851852,0.0928201981481481,0.0839689435185185,0.141983293518518,0.0849403916666666,0.108153770833333,0.054419136574074,0.103311160648148,0.0623990152777778,0.166734019444445,0.147498119444444,0.15461224212963,0.0990813203703703,0.101783186574074,0.0872525171296296,0.104389441666667,0.105097801851852,0.174595799074074,0.0923898430555555,0.096280925,0.0945161305555555,0.0668229888888889,0.0516416523148148,0.156954613888889,0.0797553675925925,0.0965322810185185
"GW750.28.12.12.12.02",0.05103595,0.0722744393518518,0.0664137250000001,0.0699766263888889,0.073067074537037,0,0.0529017601851852,0.0467671425925926,0.0700884810185185,0.0527311916666666,0.0819005814814815,0.0542458546296297,0.0840433986111112,0.0607786375,0.0650061972222222,0.0645910907407408,0.0739644365740742,0.233891709259259,0.0656127268518518,0.0733408370370371,0.0714946277777778,0.0489229870370371,0.0596313092592593,0.0747379509259259,0.0609110671296296,0.083208100462963,0.057012200462963,0.0615545662037038,0.0391515240740741,0.0615262527777778,0.0654918023148148,0.0686196925925927,0.0460287625,0.113665010648148,0.0928785435185185,0.115792067592593,0.0496605074074074,0.0616421601851852,0.104277580555556,0.0640103634259259,0.0613820092592593,0.0813898476851852,0.0516017268518519,0.0967262032407407,0.0684526925925926,0.0883287694444444,0.0769311324074074,0.0619269611111112,0.0755979935185185,0.0700425912037038,0.0556525597222222,0.0429329726851852,0.0608817115740741,0.0541962435185185,0.0853265226851852,0.093626988425926,0.0536945310185185,0.0661539490740741,0.105043147222222,0.0735565203703704,0.163867106944445,0.0611471263888889,0.0778298587962964,0.0855175777777777,0.0570296555555556,0.0627315138888889,0.0705349486111111,0.0729723856481482,0.12825975462963,0.062412974074074,0.0734699837962963,0.0726970226851851,0.0795087763888889,0.0788921652777778,0.102252296296296,0.122332486111111,0.137363184722222,0.0352819287037037,0.0743694476851852,0.0609902796296296,0.0430378916666667,0.230380600925926,0.198816811111111,0.040529424537037,0.0548209902777778,0.0380096685185186,0.0880067328703704,0.0699051981481481,0.0977090300925926,0.0992521513888888,0.111827008796296
"GW220.50.12.12.12.02",0.0504843361111111,0.0510560976851852,0.044007975462963,0.0596224601851852,0.0498574342592593,0.0529017601851852,0,0.0345599796296296,0.116892777777778,0.0539668555555555,0.0854928185185186,0.0536214583333333,0.0563649875,0.110032905555555,0.0506488708333334,0.0523997462962963,0.0472956694444444,0.20606780462963,0.108332306944444,0.0546082004629629,0.0935296046296296,0.0482235435185185,0.0488686921296296,0.0491010250000001,0.0376699791666667,0.137361937037037,0.0437464143518519,0.0476820199074075,0.0451238263888889,0.0564714666666667,0.0594961569444445,0.095891400462963,0.0471057828703704,0.053979175462963,0.179092616203704,0.0992194791666666,0.041426449074074,0.0597722689814815,0.0643906555555556,0.082873037037037,0.0687460356481482,0.0720941495370371,0.0445276263888889,0.0743726356481482,0.0525118037037037,0.077886700462963,0.0608026717592592,0.0437465300925926,0.0882881597222222,0.0866606939814815,0.0495250537037037,0.0832454569444444,0.0597404217592592,0.0726059185185186,0.070374238425926,0.0883095319444445,0.0668870250000001,0.0574104907407407,0.16487049537037,0.0565438152777778,0.219799861574074,0.0667695560185184,0.100513623148148,0.0787883935185185,0.0847210560185185,0.0568043037037037,0.078088375462963,0.0717506268518517,0.154903677314815,0.0673402717592593,0.133193176851852,0.0423302731481481,0.113677854166667,0.0739855263888889,0.115188978703704,0.0967754171296295,0.13255164537037,0.106905365277778,0.0731903564814815,0.0874729574074073,0.108846587037037,0.109357540740741,0.133221010648148,0.101158005092593,0.0834265499999999,0.106827087037037,0.0752401842592593,0.0565837513888888,0.122370788425926,0.0910113328703703,0.10439755
"GW151.12.12.12.02",0.0380015444444444,0.0611271310185186,0.0602626791666667,0.0593581564814815,0.0570124930555556,0.0467671425925926,0.0345599796296296,0,0.116952433796296,0.0581205273148148,0.105832756481481,0.0498292398148148,0.100819187037037,0.0906251773148149,0.0496201810185185,0.0451024166666667,0.063542863888889,0.190476391203704,0.0692113513888889,0.0618004796296296,0.0732689115740742,0.0416142564814816,0.0345785666666666,0.0620126291666667,0.0597353685185186,0.105445518055556,0.0359642712962963,0.0631703972222222,0.0437186027777778,0.0770361967592593,0.0918442449074073,0.0900536120370371,0.0414974513888889,0.116141625,0.161134127314815,0.109834258333333,0.0278295958333333,0.0550465597222222,0.107673401388889,0.0632570189814815,0.0433029592592593,0.0619115430555555,0.0355851365740741,0.0468621527777778,0.0344558365740741,0.0513349037037037,0.0506780662037037,0.0643639541666666,0.0575197476851852,0.121801481018519,0.0297550050925926,0.0820103722222222,0.0486593490740741,0.0779873976851852,0.0488429449074074,0.0606430962962963,0.0366582523148148,0.0422751560185185,0.121983501851852,0.0485522907407407,0.177027819444445,0.0470153384259259,0.109190837037037,0.0667737180555555,0.0985216680555555,0.0633040976851852,0.0901831921296295,0.0465671657407407,0.0661578407407407,0.0676812467592593,0.145193252777778,0.0211932310185185,0.0801045847222222,0.0602363435185185,0.134322445833333,0.110299603703704,0.117545716203704,0.110647238888889,0.042454499074074,0.0716317884259259,0.111103535185185,0.107988494444444,0.127621240740741,0.109654448148148,0.0226781476851852,0.110491850925926,0.0448350125,0.0741185254629631,0.108484983333333,0.0617578550925926,0.0613228810185186
"GW084.56.11.28.12.02",0.0655922990740741,0.0504769902777777,0.0754554597222222,0.100789895833333,0.0709281912037037,0.0700884810185185,0.116892777777778,0.116952433796296,0,0.0613636287037036,0.106923828240741,0.0378757768518519,0.0514219736111111,0.0550369745370371,0.0705935986111111,0.0662722328703704,0.109962932407407,0.166099480092593,0.0557776472222222,0.0585128777777777,0.1044067625,0.0314964194444445,0.0657242287037036,0.0404124601851852,0.0351479953703704,0.131546306481481,0.035213899537037,0.0626585999999999,0.0358284861111111,0.0442478185185185,0.0653408949074073,0.0713444800925926,0.0513817023148148,0.0789078087962963,0.123851316666667,0.0639453375,0.0306440666666666,0.0730667337962962,0.102422728703704,0.110821511111111,0.0665436606481482,0.0910638754629629,0.058039749537037,0.083042785648148,0.0442606171296296,0.0847106203703704,0.0846048435185184,0.0822186527777778,0.105574604166667,0.052347312037037,0.045742,0.0560300958333333,0.0502585976851852,0.054971000462963,0.100611306481482,0.162062261574074,0.0693691064814815,0.0801144550925926,0.129502749537037,0.0864327824074074,0.169540584722222,0.115462937962963,0.0756670097222222,0.105406334722222,0.0428252050925926,0.0342722444444445,0.0602625106481481,0.162034453703704,0.131867031018518,0.0533394578703704,0.0685507055555557,0.0805942763888889,0.131324109259259,0.0604051115740741,0.165359171759259,0.189967814814815,0.145876752314815,0.0767306407407408,0.140529251851852,0.0628732814814815,0.0727667106481481,0.328415533796296,0.261118250925926,0.0668015560185185,0.108532942592593,0.0707531699074074,0.0873644055555555,0.0705815569444444,0.151304794444445,0.131931675925926,0.0888670680555554
"GW921.86.1.28.13.02",0.0544242125,0.0548309990740742,0.0564041430555555,0.0516672902777778,0.0580464856481482,0.0527311916666666,0.0539668555555555,0.0581205273148148,0.0613636287037036,0,0.0694643064814814,0.0415421699074073,0.0726675481481481,0.0671154083333334,0.0357655773148148,0.0516102662037037,0.0531026347222223,0.0849605958333335,0.0452624666666666,0.0592297199074074,0.0832038425925924,0.0409069296296296,0.0501407430555555,0.0607341004629629,0.057543975,0.116118519907407,0.0484604134259259,0.0447614685185185,0.0439899731481481,0.0676288949074073,0.0432883962962963,0.0790820939814815,0.0575222282407407,0.125967209259259,0.0846404319444445,0.0579438875,0.0473055675925925,0.0551697180555555,0.0575098754629629,0.0793831185185187,0.0829244865740741,0.0787770430555555,0.0413345921296296,0.0657355518518518,0.0509730041666666,0.0716824416666667,0.0665385532407407,0.0559738111111111,0.0694170319444445,0.0661708254629629,0.0569012166666666,0.0663000555555555,0.0685406407407407,0.0566449787037037,0.0819505263888888,0.0711445189814815,0.0552190018518518,0.12586131712963,0.0971207412037037,0.0548449527777777,0.0994138638888888,0.0708699532407408,0.065327198611111,0.0759781740740742,0.0801448717592593,0.0567973560185184,0.0687597694444445,0.0785506097222223,0.136975068055555,0.0591268310185185,0.0719106833333333,0.0624074763888888,0.0470206699074074,0.0608886097222222,0.115581714814815,0.0960180226851852,0.119732057407407,0.0635568888888889,0.0835238884259259,0.0769425277777778,0.0733234041666667,0.230011622685185,0.202875309722222,0.0632476810185185,0.0881240930555556,0.0692014634259259,0.0929168106481481,0.0520571291666667,0.102418680092593,0.0849937967592591,0.0968678537037038
