"","sample1","sample2","V.select","H.select","Disp.limit","Disp.homo","Undomin"
"443","X13P1NHN1","X11P23NNN1",0.00241666666666667,0.3524,0.06425,0.00128333333333333,0.57965
"444","X13P20NHN1","X11P23NNN1",0.00393333333333333,0.338516666666667,0.0248666666666667,0.00155,0.631133333333333
"445","X13P23NNN1","X11P23NNN1",0.00218333333333333,0.314783333333333,0.0220333333333333,0.0037,0.6573
"446","X13P3NNN1","X11P23NNN1",0.00223333333333333,0.3377,0.00213333333333333,0.0071,0.650833333333333
"447","X13P6NNN1","X11P23NNN1",0.0033,0.411233333333333,0.0217,0.00106666666666667,0.5627
"448","X14P10NHN1","X11P23NNN1",0.00416666666666667,0.400916666666667,0.01985,0,0.575066666666667
"449","X14P16NHN1","X11P23NNN1",0.00106666666666667,0.400566666666667,0.00876666666666667,0.000433333333333333,0.589166666666667
"450","X14P19NNN1","X11P23NNN1",0.00485,0.30495,0.0119333333333333,0.00273333333333333,0.675533333333333
"451","X14P1NHN1","X11P23NNN1",0.00301666666666667,0.344566666666667,0.0405,0.00015,0.611766666666667
"452","X14P20NHN1","X11P23NNN1",0.0012,0.3617,0.0164333333333333,4e-04,0.620266666666667
"453","X14P23NNN1","X11P23NNN1",0.00366666666666667,0.324983333333333,0.0250833333333333,0.00356666666666667,0.6427
"454","X14P3NNN1","X11P23NNN1",0.0048,0.325883333333333,0.0683,8.33333333333333e-05,0.600933333333333
"455","X14P6NNN1","X11P23NNN1",0.00271666666666667,0.334116666666667,0.0433166666666667,0.00203333333333333,0.617816666666667
"456","X11P6NNN1","X11P3NNN1",0.00176666666666667,0.388616666666667,0.0209,0.00201666666666667,0.5867
"457","X12P10NHN1","X11P3NNN1",0.00153333333333333,0.397466666666667,0.00958333333333333,0.024,0.567416666666667
"458","X12P16NHN1","X11P3NNN1",0.00431666666666667,0.4589,0.0180166666666667,0.01,0.508766666666667
"459","X12P19NNN1","X11P3NNN1",0.00225,0.509883333333333,0.00525,6e-04,0.482016666666667
"460","X12P1NHN1","X11P3NNN1",0.00348333333333333,0.4869,0,0.00446666666666667,0.50515
"461","X12P20NHN1","X11P3NNN1",0.00368333333333333,0.451766666666667,0.00116666666666667,0.00485,0.538533333333333
"462","X12P23NNN1","X11P3NNN1",0.000483333333333333,0.403916666666667,0.0178666666666667,0.000816666666666667,0.576916666666667
"463","X12P3NNN1","X11P3NNN1",0.00203333333333333,0.431383333333333,6e-04,0.01745,0.548533333333333
"464","X12P6NNN1","X11P3NNN1",0.0117833333333333,0.380033333333333,0.00728333333333333,0.00136666666666667,0.599533333333333
"465","X13P10NHN1","X11P3NNN1",0.00393333333333333,0.44035,0.00225,0.0175,0.535966666666667
"466","X13P16NHN1","X11P3NNN1",0.00108333333333333,0.3892,0.01665,8e-04,0.592266666666667
"467","X13P19NNN1","X11P3NNN1",0.00221666666666667,0.36525,0.0042,0.01235,0.615983333333333
"468","X13P1NHN1","X11P3NNN1",0.000916666666666667,0.394183333333333,0.0311166666666667,0.0038,0.569983333333333
"469","X13P20NHN1","X11P3NNN1",0.00156666666666667,0.384483333333333,0.00196666666666667,0.01315,0.598833333333333
"470","X13P23NNN1","X11P3NNN1",0.00315,0.354633333333333,0.01595,0.00506666666666667,0.6212
"471","X13P3NNN1","X11P3NNN1",0.00418333333333333,0.372183333333333,0.00156666666666667,0.0392166666666667,0.58285
"472","X13P6NNN1","X11P3NNN1",0.00305,0.443883333333333,0.00505,0.000383333333333333,0.547633333333333
"473","X14P10NHN1","X11P3NNN1",0.003,0.443916666666667,0.000483333333333333,0.0227,0.5299
"474","X14P16NHN1","X11P3NNN1",0.00208333333333333,0.415016666666667,0.07365,0.0311,0.47815
"475","X14P19NNN1","X11P3NNN1",0.00183333333333333,0.344916666666667,0.0172333333333333,0,0.636016666666667
"476","X14P1NHN1","X11P3NNN1",0.00775,0.39835,0.0160333333333333,0.00233333333333333,0.575533333333333
"477","X14P20NHN1","X11P3NNN1",0.000916666666666667,0.3791,0.01055,0.00085,0.608583333333333
"478","X14P23NNN1","X11P3NNN1",0.00185,0.398383333333333,0.0206,0.00165,0.577516666666667
"479","X14P3NNN1","X11P3NNN1",0.00281666666666667,0.430683333333333,0.0210833333333333,0.00471666666666667,0.5407
"480","X14P6NNN1","X11P3NNN1",0.00241666666666667,0.38155,0.0046,0.0192,0.592233333333333
"481","X12P10NHN1","X11P6NNN1",0.00131666666666667,0.324716666666667,0.0125333333333333,0.00981666666666667,0.651616666666667
"482","X12P16NHN1","X11P6NNN1",0.000783333333333333,0.370783333333333,0.002,0,0.626433333333333
"483","X12P19NNN1","X11P6NNN1",0.00618333333333333,0.442366666666667,0.0244333333333333,0.00075,0.526266666666667
"484","X12P1NHN1","X11P6NNN1",0.0167166666666667,0.473216666666667,0.013,0.000716666666666667,0.49635
"485","X12P20NHN1","X11P6NNN1",0.0036,0.411216666666667,0.0278333333333333,0.0011,0.55625
"486","X12P23NNN1","X11P6NNN1",0.000616666666666667,0.2976,0.00815,0.00165,0.691983333333333
"487","X12P3NNN1","X11P6NNN1",0.00208333333333333,0.39345,0.0175666666666667,0.00946666666666667,0.577433333333333
"488","X12P6NNN1","X11P6NNN1",0.0064,0.3431,0.0109333333333333,0.0270666666666667,0.6125
"489","X13P10NHN1","X11P6NNN1",0.00185,0.363933333333333,0.0211666666666667,0.0048,0.60825
"490","X13P16NHN1","X11P6NNN1",0.00338333333333333,0.325683333333333,0.00196666666666667,3e-04,0.668666666666667
"491","X13P19NNN1","X11P6NNN1",0.0077,0.319083333333333,0.0492666666666667,0.00178333333333333,0.622166666666667
"492","X13P1NHN1","X11P6NNN1",0.00283333333333333,0.353516666666667,0.0786166666666667,0.00498333333333333,0.56005
"493","X13P20NHN1","X11P6NNN1",9e-04,0.32135,0.00818333333333333,0.00425,0.665316666666667
"494","X13P23NNN1","X11P6NNN1",0.00155,0.30585,0.0339666666666667,0.000733333333333333,0.6579
"495","X13P3NNN1","X11P6NNN1",0.01835,0.263066666666667,0.0114666666666667,0.0149333333333333,0.692183333333333
"496","X13P6NNN1","X11P6NNN1",0.00108333333333333,0.362616666666667,0.0486,0.000333333333333333,0.587366666666667
"497","X14P10NHN1","X11P6NNN1",0.0177,0.38645,0.0176833333333333,0.00971666666666667,0.56845
"498","X14P16NHN1","X11P6NNN1",0.00171666666666667,0.3812,0.0797,0.00105,0.536333333333333
"499","X14P19NNN1","X11P6NNN1",0.00615,0.362266666666667,0.0425333333333333,0.00296666666666667,0.586083333333333
"500","X14P1NHN1","X11P6NNN1",0.00335,0.33805,0.00491666666666667,0.000166666666666667,0.653516666666667
