"OTU","all"
"585398",11.2160927449435
"New.ReferenceOTU100817",78.7047071701939
"240298",14.1712219365257
"570100",10.4793448959269
"765871",2824.44115405993
"New.ReferenceOTU10944",12.2714439892179
"New.ReferenceOTU265271",14.7315790230406
"New.ReferenceOTU286964",14.7315790230406
"New.ReferenceOTU264686",14.7315790230406
"New.ReferenceOTU281496",14.7315790230406
"New.ReferenceOTU150918",24.1695127637167
"New.ReferenceOTU226720",14.7315790230406
"New.ReferenceOTU264914",14.7315790230406
"New.ReferenceOTU68082",14.7315790230406
"New.ReferenceOTU192607",87.3012632713148
"New.ReferenceOTU103446",62.7252816850735
"New.ReferenceOTU84559",14.7315790230406
"New.ReferenceOTU134089",14.7315790230406
"New.ReferenceOTU180851",151.10696718939
"New.ReferenceOTU145554",45.5231123976155
"New.ReferenceOTU249497",14.7315790230406
"New.ReferenceOTU71819",14.7315790230406
"New.ReferenceOTU27682",14.7315790230406
"New.ReferenceOTU173052",98.9295617453627
"New.ReferenceOTU152217",1.78518119162884
"New.ReferenceOTU254808",77.2171164071228
"4298552",761.04818251066
"592891",12.2714439892179
"New.ReferenceOTU84306",36.3345113461364
"2381147",1.57002974465653
"New.ReferenceOTU23079",14.7315790230406
"New.ReferenceOTU261445",14.7315790230406
"New.ReferenceOTU152758",14.7315790230406
"New.ReferenceOTU40770",14.7315790230406
"New.ReferenceOTU246752",32.0498913454211
"329072",57.2036848205088
"New.ReferenceOTU114119",748.704267475994
"New.ReferenceOTU117443",77.9118752308883
"New.ReferenceOTU183097",9.580028245326
"New.ReferenceOTU86050",11.2654939260295
"New.ReferenceOTU186069",12.2714439892179
"2077427",8.2136919064315
"772651",2041.93177657188
"533242",534.946571628231
"141140",861.689789667219
"113782",318.094238939657
"4467260",27.5840783687286
"4428771",12.2714439892179
"New.ReferenceOTU139042",1217.00756434211
"New.ReferenceOTU27281",3.16621034428217
"New.ReferenceOTU219134",14.7315790230406
"New.ReferenceOTU177690",15.955318655125
"4101335",788.217872504773
"858813",49.5319957600051
"4433961",3.16621034428217
"564241",1338.68938029676
"279390",35.8945596028795
"538428",6899.25197633346
"4448576",27.0030230122585
"New.ReferenceOTU115670",14.7315790230406
"New.ReferenceOTU56506",137.343328953777
"New.ReferenceOTU126933",2.43455503651696
"New.ReferenceOTU18762",87.3012632713148
"New.ReferenceOTU297642",96.0766913575061
"New.ReferenceOTU174531",49.4913641391152
"New.ReferenceOTU263858",24.1695127637167
"New.ReferenceOTU34501",39.0714282288756
"New.ReferenceOTU111417",24.1695127637167
"New.ReferenceOTU239396",68.7220828849472
"New.ReferenceOTU244394",14.7315790230406
"New.ReferenceOTU2196",106.885546860657
"New.ReferenceOTU116660",78.7047071701939
"New.ReferenceOTU198983",109.000448669294
"New.ReferenceOTU260072",57.2719939938382
"New.ReferenceOTU55038",32.0498913454211
"New.ReferenceOTU134663",141.93189721719
"New.ReferenceOTU80020",32.0498913454211
"New.ReferenceOTU209194",32.0498913454211
"New.ReferenceOTU144480",162.71716103043
"New.ReferenceOTU145335",98.9295617453627
"New.ReferenceOTU298760",3.8446682574584
"New.ReferenceOTU205375",543.633023991411
"New.ReferenceOTU104533",6.36688391330015
"New.ReferenceOTU148247",27.5840783687286
"New.ReferenceOTU127415",31.428746626187
"New.ReferenceOTU102947",2.43455503651696
"New.ReferenceOTU1115",6.08783194023302
"New.ReferenceOTU210284",316.536916967411
"New.ReferenceOTU107161",26.4426659257435
"2808550",63.4590815700854
"New.ReferenceOTU102920",141.187997211236
"New.ReferenceOTU104643",102.774230002821
"New.ReferenceOTU180323",3.8446682574584
"New.ReferenceOTU290407",3.16621034428217
"New.ReferenceOTU121622",1.22373963208442
"New.ReferenceOTU10268",306.091113190085
"New.ReferenceOTU1578",6.35182663371779
"New.ReferenceOTU131979",1.49916520829595
"New.ReferenceOTU113147",199.882354603336
"New.ReferenceOTU120433",104.556691895432
"4304329",36.7095007501689
"113191",13.4716030098888
"4442148",135.580070583472
"713999",17.3186618421304
"666413",2684.64096898637
"New.ReferenceOTU189704",32.0498913454211
"New.ReferenceOTU268993",39.0714282288756
"New.ReferenceOTU163794",24.1695127637167
"571709",1219.70153339598
"703224",1293.40785232647
"741384",337.112771488021
"223520",6.35182663371779
"1107738",8649.40420882086
"714738",1341.31892086669
"697361",5093.68987914792
"207042",137.343328953777
"575708",444.097791874784
"587313",5076.0829753214
"139345",115.333291731286
"1592984",3285.83035401451
"808482",14.7315790230406
"2442619",14.7315790230406
"156776",109.126056636539
"New.ReferenceOTU10202",2.63055717121679
"New.ReferenceOTU262768",31.3901177115013
"New.ReferenceOTU141128",343.944490497337
"New.ReferenceOTU222226",3.5974643511376
"3036442",435.292919816449
"4369842",360.846624890669
"704614",39.8118619834425
"2714250",559.812784037676
"New.ReferenceOTU73481",67.2172142164208
"209061",325.06630393695
"361264",5203.56117617481
"1146180",22.7206032722573
"748070",643.072352648949
"2551965",835.629226445312
"1847",1467.1211762245
"763448",745.323026720935
"4418151",824.250538687187
"1967615",787.108408809897
"676787",3532.67769976082
"1040827",2931.74192892141
"1722703",715.96668374629
"812801",92.0462993595375
"698417",70.5291857702226
"814232",1416.21753667495
"4434780",86.3533144202738
"562438",11454.0511050171
"541741",10679.9373002432
"New.ReferenceOTU261951",199.882354603336
"New.ReferenceOTU106278",74.373854027681
"New.ReferenceOTU274792",6.35182663371779
"New.ReferenceOTU122291",53.0459922798952
"New.ReferenceOTU107024",199.882354603336
"New.ReferenceOTU277692",12.2714439892179
"New.ReferenceOTU242908",11.8936719448364
"New.ReferenceOTU117483",531.361580002193
"New.ReferenceOTU293611",199.882354603336
"New.ReferenceOTU39101",316.536916967411
"New.ReferenceOTU90755",316.536916967411
"New.ReferenceOTU138457",922.033250470179
"New.ReferenceOTU149481",13.7634854661861
"New.ReferenceOTU158009",11.8936719448364
"New.ReferenceOTU142981",213.353957613225
"New.ReferenceOTU255164",5.63127384422065
"New.ReferenceOTU66653",7.7249427299007
"New.ReferenceOTU86106",761.04818251066
"New.ReferenceOTU105804",6.35182663371779
"New.ReferenceOTU188718",219.272970219592
"New.ReferenceOTU279674",203.641296625766
"New.ReferenceOTU121349",21.8828474722333
"New.ReferenceOTU147304",10.4199359102396
"New.ReferenceOTU267454",332.143485962599
"New.ReferenceOTU16483",137.343328953777
"New.ReferenceOTU193239",316.536916967411
"New.ReferenceOTU209976",199.882354603336
"New.ReferenceOTU159430",6.45793801665129
"New.ReferenceOTU47874",3.8446682574584
"New.ReferenceOTU12307",86.3533144202738
"New.ReferenceOTU43010",3.5974643511376
"New.ReferenceOTU226723",2.43455503651696
"New.ReferenceOTU32646",10.1964948911762
"New.ReferenceOTU100238",11.8936719448364
"New.ReferenceOTU107525",17.9815038850694
"New.ReferenceOTU106863",199.882354603336
"New.ReferenceOTU114403",11.8936719448364
"New.ReferenceOTU41427",6.36688391330015
"New.ReferenceOTU160688",316.536916967411
"New.ReferenceOTU106735",6.36688391330015
"New.ReferenceOTU163277",13.7634854661861
"New.ReferenceOTU273352",9.21344043342743
"New.ReferenceOTU144063",5.62713015006968
"New.ReferenceOTU256704",153.168758402163
"New.ReferenceOTU183422",1315.67057266565
"New.ReferenceOTU110585",620.265240862637
"New.ReferenceOTU157710",223.658954462118
"New.ReferenceOTU143081",55.8385042128802
"New.ReferenceOTU294167",13.4716030098888
"4443285",14.522953572224
"3934281",106.763843561658
"4469882",90.3958579378725
"4299433",353.678066799237
"New.ReferenceOTU121395",16.588515488496
"New.ReferenceOTU38450",12.2714439892179
"1001013",128.98761469782
"New.ReferenceOTU34064",29.7364718630334
"New.ReferenceOTU221714",12.2714439892179
"New.ReferenceOTU252142",732.559631136628
"4418495",343.944490497337
"New.ReferenceOTU57162",53.6531731882668
"566265",87.847847612353
"317329",53.6531731882668
"861670",849.261248917802
"4435256",29.7364718630334
"New.ReferenceOTU214569",17.3186618421304
"New.ReferenceOTU162126",51.3556869803339
"New.ReferenceOTU243912",136.620959682798
"New.ReferenceOTU286443",57.0921976567852
"New.ReferenceOTU202044",728.480822025851
"821038",2028.15487611414
"New.ReferenceOTU297793",306.091113190085
"537719",40.4516838218138
"New.ReferenceOTU296689",27.6062012397478
"New.ReferenceOTU132979",137.343328953777
"New.ReferenceOTU133696",4.97611507421377
"New.ReferenceOTU146815",137.343328953777
"New.ReferenceOTU86896",137.343328953777
"New.ReferenceOTU138315",6.35182663371779
"New.ReferenceOTU134867",6.35182663371779
"New.ReferenceOTU145104",9.38920109349642
"New.ReferenceOTU159541",2.0052778482205
"New.ReferenceOTU126985",238.667303494402
"New.ReferenceOTU180539",0.759468106037956
"326537",373.310751316736
"337786",110.1246634327
"4477959",9.38920109349642
"1719",210.540269740169
"835166",217.072699028673
"New.ReferenceOTU18367",0.00759468106037956
"4203121",0.00759468106037956
"2625113",855.239061882627
"New.ReferenceOTU127491",152.178723137198
"New.ReferenceOTU47467",154.590797938384
"New.ReferenceOTU208156",0.00759468106037956
"New.ReferenceOTU124257",0.00759468106037956
"New.ReferenceOTU203600",0.00759468106037956
"New.ReferenceOTU122381",159.096153656977
"New.ReferenceOTU72750",0.00759468106037956
"New.ReferenceOTU159357",253.281212340976
"New.ReferenceOTU285299",356.286411339318
"New.ReferenceOTU290282",95.2448779979902
"New.ReferenceOTU198267",86.587339579442
"New.ReferenceOTU103789",368.393167268915
"New.ReferenceOTU120466",286.23566902361
"728640",15.272533850067
"361764",40.6003987535616
"328810",230.560609068719
"1140997",229.472460434684
"811187",2586.27711422967
"816631",8698.04868940166
"657034",1037.95009108329
"New.ReferenceOTU114825",36.3345113461364
"576508",332.143485962599
"508833",252.742757416596
"257461",5557.20551259376
"New.ReferenceOTU119710",625.289183631581
"New.ReferenceOTU116193",884.238905840702
"New.ReferenceOTU180083",36.3345113461364
"New.ReferenceOTU161826",22.4082075724417
"New.ReferenceOTU247529",36.3345113461364
"New.ReferenceOTU109125",1070.42761087864
"New.ReferenceOTU178173",642.171495056241
"New.ReferenceOTU144674",624.187284839991
"New.ReferenceOTU78848",45.3219061193888
"New.ReferenceOTU213186",65.0566748601099
"New.ReferenceOTU93712",7.07301079979528
"313245",1626.18619170332
"2651015",36.3345113461364
"New.ReferenceOTU267829",6.36688391330015
"New.ReferenceOTU109556",372.191566073518
"New.ReferenceOTU196938",800.489316493991
"1925460",98.9295617453627
"4384236",283.876081664106
"New.ReferenceOTU61772",199.882354603336
"New.ReferenceOTU162853",354.529808976307
"New.ReferenceOTU201493",6.35182663371779
"809354",36.2404717271218
"New.ReferenceOTU247963",78.3036643842745
"New.ReferenceOTU26293",103.597550233496
"New.ReferenceOTU170339",89.7288791147158
"New.ReferenceOTU232743",1597.06431468873
"New.ReferenceOTU212183",6.36688391330015
"New.ReferenceOTU23013",44.3372039694671
"New.ReferenceOTU128189",65.3062538014934
"New.ReferenceOTU27045",3.5974643511376
"New.ReferenceOTU240464",103.032884012121
"New.ReferenceOTU146057",1669.89749761549
"New.ReferenceOTU253559",10.2216315751958
"113500",14587.885164459
"651779",1328.70189656808
"New.ReferenceOTU288061",27.6062012397478
"New.ReferenceOTU138870",12.2714439892179
"968346",825.073370214192
"571433",793.194841860491
"New.ReferenceOTU32231",872.995642220752
"New.ReferenceOTU40169",504.633852834363
"333617",133.137832867088
"New.ReferenceOTU98350",6.45793801665129
"New.ReferenceOTU101362",407.553894089477
"New.ReferenceOTU230389",1285.50592281562
"New.ReferenceOTU57281",33.8578590735402
"New.ReferenceOTU125171",1957.69442849133
"New.ReferenceOTU110882",688.506589368502
"New.ReferenceOTU96314",19.5035495466161
"New.ReferenceOTU147612",959.348956641025
"New.ReferenceOTU164434",206.511991693258
"New.ReferenceOTU228898",27.6062012397478
"New.ReferenceOTU24129",12.176120631027
"New.ReferenceOTU190577",36.3345113461364
"New.ReferenceOTU286115",9.21344043342743
"New.ReferenceOTU208842",22.5960565412666
"New.ReferenceOTU43643",10.4199359102396
"682269",377.895744875865
"New.ReferenceOTU128376",39.5741638349488
"787483",45.7522589132654
"4393924",42.9940009962703
"New.ReferenceOTU14780",1.90143930934712
"New.ReferenceOTU262838",5.62713015006968
"New.ReferenceOTU184038",553.45003886196
"New.ReferenceOTU39653",12.6179751422465
"New.ReferenceOTU249288",957.930748375001
"New.ReferenceOTU38112",199.882354603336
"New.ReferenceOTU110004",436.693665351158
"New.ReferenceOTU82668",94.7167420289797
"New.ReferenceOTU246138",86.7219742949405
"New.ReferenceOTU292873",53.0459922798952
"New.ReferenceOTU199472",1286.09326486496
"New.ReferenceOTU174867",173.313045258779
"New.ReferenceOTU184094",53.0459922798952
"New.ReferenceOTU74153",118.67122700768
"New.ReferenceOTU135536",86.3533144202738
"New.ReferenceOTU11685",728.480822025851
"New.ReferenceOTU205033",98.9295617453627
"New.ReferenceOTU210065",53.0459922798952
"New.ReferenceOTU171318",615.406240216606
"New.ReferenceOTU186158",1345.60466432294
"New.ReferenceOTU58348",332.143485962599
"New.ReferenceOTU153206",112.284244812307
"New.ReferenceOTU3018",5.63150499516846
"New.ReferenceOTU46545",147.282976470104
"New.ReferenceOTU130221",641.843516547011
"New.ReferenceOTU223904",1193.71668895119
"New.ReferenceOTU285516",53.0459922798952
"New.ReferenceOTU115795",58.6774972750636
"New.ReferenceOTU208378",58.6774972750636
"New.ReferenceOTU181730",137.343328953777
"New.ReferenceOTU101666",652.490430472597
"New.ReferenceOTU222005",1.49916520829595
"New.ReferenceOTU247507",3.8446682574584
"New.ReferenceOTU50233",170.296941697843
"New.ReferenceOTU253602",86.7219742949405
"New.ReferenceOTU131007",478.479462132646
"New.ReferenceOTU170959",282.329446578428
"New.ReferenceOTU166011",140.405756721824
"New.ReferenceOTU95617",86.3533144202738
"New.ReferenceOTU177326",387.903211485447
"New.ReferenceOTU150685",1445.24221312814
"4398173",59024.5519151103
"New.ReferenceOTU282134",12.2714439892179
"New.ReferenceOTU286191",679.752088791538
"827300",56.8906605373536
"627435",50004.1730220525
"109057",2797.02952509947
"New.ReferenceOTU113187",137.343328953777
"New.ReferenceOTU135532",53.0459922798952
"4458848",443.153872330632
"New.ReferenceOTU99677",752.080347180964
"3454566",431.700471448968
"New.ReferenceOTU97162",332.143485962599
"New.ReferenceOTU156930",142.541315260306
"New.ReferenceOTU168936",133.564414949667
"New.ReferenceOTU236747",337.920525806604
"New.ReferenceOTU144309",3076.88873338571
"New.ReferenceOTU170843",14.1712219365257
"New.ReferenceOTU52255",8.97094226333828
"New.ReferenceOTU52578",846.964464059871
"New.ReferenceOTU60156",20.7189034811426
"New.ReferenceOTU281945",395.594972105276
"New.ReferenceOTU129884",1955.6093695724
"New.ReferenceOTU126246",25.2151422392211
"3420500",561.277673552318
"New.ReferenceOTU246209",1715.29878418326
"New.ReferenceOTU284293",804.185394689884
"New.ReferenceOTU69936",5674.51409150192
"New.ReferenceOTU163109",31.645490249748
"New.ReferenceOTU283828",299.560456305815
"New.ReferenceOTU147288",397.460922231712
"New.ReferenceOTU68791",149.227582938965
"New.ReferenceOTU180542",199.882354603336
"New.ReferenceOTU225766",452.442551081121
"New.ReferenceOTU90845",229.973215054505
"New.ReferenceOTU109831",251.501673938603
"New.ReferenceOTU9903",2949.46505032648
"New.ReferenceOTU46942",2.0052778482205
"New.ReferenceOTU103349",70.7630078002497
"New.ReferenceOTU252913",130.987789264937
"New.ReferenceOTU69177",3.8446682574584
"New.ReferenceOTU131650",1236.79907636972
"New.ReferenceOTU161546",562.360247936711
"New.ReferenceOTU13935",98.9295617453627
"New.ReferenceOTU262029",340.584647926509
"New.ReferenceOTU94297",36.3345113461364
"New.ReferenceOTU160780",342.365117537795
"New.ReferenceOTU251574",3.40060451764307
"New.ReferenceOTU173236",29.7364718630334
"New.ReferenceOTU112232",44.4971100927918
"New.ReferenceOTU239629",42.0079158522513
"New.ReferenceOTU263795",1019.6243211966
"New.ReferenceOTU164460",83.5749674029027
"New.ReferenceOTU182429",114.826558750221
"New.ReferenceOTU6664",103.259424836762
"New.ReferenceOTU240485",17.3186618421304
"New.ReferenceOTU258236",346.4135259056
"New.ReferenceOTU242376",33.0309682008614
"New.ReferenceOTU4461",12.2714439892179
"New.ReferenceOTU58682",132.825574658179
"New.ReferenceOTU162819",59.3806179966492
"New.ReferenceOTU117145",2708.32687992791
"New.ReferenceOTU130886",1220.85223259957
"667055",12.2714439892179
"New.ReferenceOTU36470",22.6913798994574
"New.ReferenceOTU262844",21.8828474722333
"New.ReferenceOTU198122",10.4199359102396
"New.ReferenceOTU192026",657.20026812141
"New.ReferenceOTU84881",3.8446682574584
"New.ReferenceOTU15638",3.8446682574584
"New.ReferenceOTU245018",391.738186452789
"New.ReferenceOTU289146",590.314042580903
"New.ReferenceOTU227170",50.2451840864807
"New.ReferenceOTU41948",1.22373963208442
"New.ReferenceOTU226233",53.0459922798952
"New.ReferenceOTU11631",9.25873380405453
"New.ReferenceOTU292863",1596.93201643183
"New.ReferenceOTU284523",29.7364718630334
"New.ReferenceOTU272439",368.123651259262
"New.ReferenceOTU88714",12.2714439892179
"New.ReferenceOTU230141",842.053244225469
"New.ReferenceOTU242466",3534.55203875611
"New.ReferenceOTU34447",316.536916967411
"New.ReferenceOTU8106",136.177624088435
"New.ReferenceOTU166045",65.079865445538
"New.ReferenceOTU201820",88.9854500734212
"New.ReferenceOTU191692",141.780199140463
"New.ReferenceOTU274546",344.319606593626
"New.ReferenceOTU233223",76.7112186765216
"New.ReferenceOTU124769",3.8446682574584
"New.ReferenceOTU266162",111.201005734581
"New.ReferenceOTU269387",414.386435397121
"New.ReferenceOTU239255",3.8446682574584
"New.ReferenceOTU218544",580.935344027195
"New.ReferenceOTU289745",3.8446682574584
"New.ReferenceOTU21171",57.4978414457252
"New.ReferenceOTU139315",96.0921698517174
"New.ReferenceOTU124698",452.002616839563
"New.ReferenceOTU147811",98.9295617453627
"New.ReferenceOTU182023",384.284052640813
"New.ReferenceOTU245555",2.35962755169171
"New.ReferenceOTU31708",85.1355421651964
"New.ReferenceOTU279201",21.1633300995888
"141791",3.8446682574584
"New.ReferenceOTU98947",162.71716103043
"313728",55.6328647078687
"New.ReferenceOTU15701",318.540413675645
"New.ReferenceOTU185247",29.827582260244
"New.ReferenceOTU273488",472.535077236962
"New.ReferenceOTU95577",579.678909778841
"New.ReferenceOTU290011",41.9660163413049
"New.ReferenceOTU146387",1962.54576783254
"New.ReferenceOTU35349",199.882354603336
"New.ReferenceOTU155733",673.606038860693
"New.ReferenceOTU250668",17.3186618421304
"New.ReferenceOTU267856",3.8446682574584
"New.ReferenceOTU1836",296.501658339954
"New.ReferenceOTU70683",14.1712219365257
"707389",3634.9081961348
"921911",906.28258421673
"1058761",1443.52841158979
"4364519",3339.79484902685
